JN202305170049_DeltaP,,JN202305170050_DeltaP,,JN202305170051_DeltaP,,JN202305170052_DeltaP,,JN202305170053_DeltaP,,JN202305170054_DeltaP,,JN202305170055_DeltaP,,JN202305170056_DeltaP,,JN202305170057_DeltaP,,JN202305170058_DeltaP,,JN202305170059_DeltaP,
5.92e-07,0.0035676083,5.92e-07,0.0037883706,5.92e-07,0.0038440886,5.92e-07,0.0040400205,5.92e-07,0.0041230391,5.92e-07,0.0041625123,5.92e-07,0.0042263423,5.92e-07,0.0043455092,5.92e-07,0.0041065412,5.92e-07,0.0040286607,5.92e-07,0.0038764821
5.94e-07,0.0035966996,5.94e-07,0.0037662839,5.94e-07,0.0038410879,5.94e-07,0.0040187314,5.94e-07,0.0041590058,5.94e-07,0.0042439946,5.94e-07,0.0041639972,5.94e-07,0.0042164316,5.94e-07,0.0041699843,5.94e-07,0.0040845927,5.94e-07,0.003878036
5.96e-07,0.0036037322,5.96e-07,0.0037130306,5.96e-07,0.0038370937,5.96e-07,0.0040352009,5.96e-07,0.0041345325,5.96e-07,0.0042584147,5.96e-07,0.0041375197,5.96e-07,0.0043396479,5.96e-07,0.0040622461,5.96e-07,0.0040557953,5.96e-07,0.0038363121
5.98e-07,0.0036452601,5.98e-07,0.003801466,5.98e-07,0.0038121131,5.98e-07,0.0040010503,5.98e-07,0.0041005467,5.98e-07,0.0042007384,5.98e-07,0.004149213,5.98e-07,0.0042516389,5.98e-07,0.003898463,5.98e-07,0.0040066871,5.98e-07,0.0038448938
6e-07,0.003618167,6e-07,0.0038275681,6e-07,0.0037291842,6e-07,0.0039640819,6e-07,0.0041645067,6e-07,0.0042603044,6e-07,0.0042263423,6e-07,0.0044149365,6e-07,0.0039944011,6e-07,0.0041285953,6e-07,0.003860651
6.02e-07,0.0035734563,6.02e-07,0.0038054814,6.02e-07,0.0036385935,6.02e-07,0.0039954293,6.02e-07,0.0040845685,6.02e-07,0.0042534033,6.02e-07,0.0041982853,6.02e-07,0.0043455092,6.02e-07,0.0040651956,6.02e-07,0.0040405355,6.02e-07,0.003847335
6.04e-07,0.0035770831,6.04e-07,0.0037641886,6.04e-07,0.0037042033,6.04e-07,0.0039480068,6.04e-07,0.004107553,6.04e-07,0.0042596669,6.04e-07,0.0041702515,6.04e-07,0.0043396479,6.04e-07,0.0041463855,6.04e-07,0.0040151202,6.04e-07,0.0038696765
6.06e-07,0.0035644253,6.06e-07,0.0038136877,6.06e-07,0.0036695648,6.06e-07,0.0039693089,6.06e-07,0.0040790676,6.06e-07,0.004255909,6.06e-07,0.0041803611,6.06e-07,0.0042242487,6.06e-07,0.0038246722,6.06e-07,0.003984658,6.06e-07,0.0038561381
6.08e-07,0.0036276418,6.08e-07,0.0038243385,6.08e-07,0.0036758946,6.08e-07,0.0040773833,6.08e-07,0.004069082,6.08e-07,0.0041869557,6.08e-07,0.0041733659,6.08e-07,0.0042858566,6.08e-07,0.0039161607,6.08e-07,0.0040879776,6.08e-07,0.0038172996
6.1e-07,0.003614984,6.1e-07,0.0038070525,6.1e-07,0.0037461645,6.1e-07,0.0040850192,6.1e-07,0.0041180472,6.1e-07,0.0042264541,6.1e-07,0.0041990764,6.1e-07,0.0042154687,6.1e-07,0.0039855046,6.1e-07,0.0040456387,6.1e-07,0.0038146363
6.12e-07,0.0036023997,6.12e-07,0.0038422346,6.12e-07,0.0037211843,6.12e-07,0.004034793,6.12e-07,0.0040775789,6.12e-07,0.0042471383,6.12e-07,0.004155444,6.12e-07,0.0043122545,6.12e-07,0.0039766561,6.12e-07,0.00403543,6.12e-07,0.0038184833
6.14e-07,0.0035960339,6.14e-07,0.003844854,6.14e-07,0.003786467,6.14e-07,0.0040207333,6.14e-07,0.0040635816,6.14e-07,0.0042414884,6.14e-07,0.0042201132,6.14e-07,0.0043288833,6.14e-07,0.0040342477,6.14e-07,0.0042420682,6.14e-07,0.0038301717
6.16e-07,0.0035781935,6.16e-07,0.0038065291,6.16e-07,0.0037708182,6.16e-07,0.0039950204,6.16e-07,0.0040590791,6.16e-07,0.0042113974,6.16e-07,0.0041795955,6.16e-07,0.004257503,6.16e-07,0.0039132112,6.16e-07,0.0041319798,6.16e-07,0.0037480553
6.18e-07,0.0035779716,6.18e-07,0.0037964026,6.18e-07,0.0037921311,6.18e-07,0.0039813551,6.18e-07,0.0040056291,6.18e-07,0.0042032436,6.18e-07,0.0042559598,6.18e-07,0.004197848,6.18e-07,0.0039058141,6.18e-07,0.0040506893,6.18e-07,0.003754566
6.2e-07,0.0035517674,6.2e-07,0.0037891567,6.2e-07,0.0037594894,6.2e-07,0.003958052,6.2e-07,0.0040496006,6.2e-07,0.0042044958,6.2e-07,0.0042084204,6.2e-07,0.0042301416,6.2e-07,0.0038379219,6.2e-07,0.0040625641,6.2e-07,0.0037313367
6.22e-07,0.0035784161,6.22e-07,0.0038096723,6.22e-07,0.0037711451,6.22e-07,0.003949218,6.22e-07,0.0040455898,6.22e-07,0.0041813059,6.22e-07,0.0041382872,6.22e-07,0.0042017908,6.22e-07,0.0039796056,6.22e-07,0.0042996109,6.22e-07,0.0037116583
6.24e-07,0.0035496945,6.24e-07,0.0038219814,6.24e-07,0.0036908782,6.24e-07,0.0039713099,6.24e-07,0.003989636,6.24e-07,0.0040948126,6.24e-07,0.0041001169,6.24e-07,0.0041792984,6.24e-07,0.0041330876,6.24e-07,0.0040947464,6.24e-07,0.00369923
6.26e-07,0.0035291896,6.26e-07,0.0038227667,6.26e-07,0.0037731419,6.26e-07,0.0039194911,6.26e-07,0.0039771446,6.26e-07,0.0040991874,6.26e-07,0.0040899822,6.26e-07,0.0042271963,6.26e-07,0.0039442084,6.26e-07,0.0039389352,6.26e-07,0.0037274894
6.28e-07,0.0035876692,6.28e-07,0.0038307987,6.28e-07,0.0038127792,6.28e-07,0.0039604618,6.28e-07,0.0039681569,6.28e-07,0.0040051541,6.28e-07,0.0040946528,6.28e-07,0.004324975,6.28e-07,0.0040563466,6.28e-07,0.0040557953,6.28e-07,0.0037796446
6.3e-07,0.0035418477,6.3e-07,0.0039000276,6.3e-07,0.0038307635,6.3e-07,0.0039307345,6.3e-07,0.0039581717,6.3e-07,0.0040722382,6.3e-07,0.0041273851,6.3e-07,0.004310302,6.3e-07,0.0041699843,6.3e-07,0.0038999834,6.3e-07,0.0037606317
6.32e-07,0.0035711618,6.32e-07,0.0038678141,6.32e-07,0.0038137834,6.32e-07,0.0038684623,6.32e-07,0.0039971336,6.32e-07,0.0040459065,6.32e-07,0.0040081795,6.32e-07,0.0042017908,6.32e-07,0.0041330876,6.32e-07,0.0039338297,6.32e-07,0.0037450963
6.34e-07,0.0034984695,6.34e-07,0.0039187102,6.34e-07,0.0038897176,6.34e-07,0.0039588558,6.34e-07,0.0040790676,6.34e-07,0.0040421467,6.34e-07,0.0040962109,6.34e-07,0.0041509448,6.34e-07,0.0042836219,6.34e-07,0.0040422543,6.34e-07,0.0037202397
6.36e-07,0.0035440682,6.36e-07,0.0039325035,6.36e-07,0.0038484214,6.36e-07,0.0039664917,6.36e-07,0.0040361118,6.36e-07,0.0039876122,6.36e-07,0.0040471405,6.36e-07,0.0041529001,6.36e-07,0.0041508349,6.36e-07,0.0038000469,6.36e-07,0.0036656435
6.38e-07,0.00350565,6.38e-07,0.0038997657,6.38e-07,0.0039103646,6.38e-07,0.0039524306,6.38e-07,0.0040251105,6.38e-07,0.0040716021,6.38e-07,0.0040486967,6.38e-07,0.0042037433,6.38e-07,0.0040622461,6.38e-07,0.0040083504,6.38e-07,0.0036541033
6.4e-07,0.003521713,6.4e-07,0.0038491315,6.4e-07,0.0039400058,6.4e-07,0.0039050218,6.4e-07,0.0040630908,6.4e-07,0.0039631706,6.4e-07,0.0040697362,6.4e-07,0.0042477306,6.4e-07,0.0041109887,6.4e-07,0.0039372141,6.4e-07,0.003648703
6.42e-07,0.0035092768,6.42e-07,0.0038369095,6.42e-07,0.0039123623,6.42e-07,0.0039098412,6.42e-07,0.0040236204,6.42e-07,0.0039951312,6.42e-07,0.0040416769,6.42e-07,0.0041822144,6.42e-07,0.0041345875,6.42e-07,0.0037289676,6.42e-07,0.0036037238
6.44e-07,0.0034939537,6.44e-07,0.003841711,6.44e-07,0.0038687307,6.44e-07,0.0038391296,6.44e-07,0.0039856415,6.44e-07,0.0039431024,6.44e-07,0.0040868674,6.44e-07,0.004202751,6.44e-07,0.0042009801,6.44e-07,0.0038271809,6.44e-07,0.0035918131
6.46e-07,0.0035264506,6.46e-07,0.0038496556,6.46e-07,0.0038850575,6.46e-07,0.0038053738,6.46e-07,0.0039266911,6.46e-07,0.0039587747,6.46e-07,0.00402766,6.46e-07,0.0042007957,6.46e-07,0.004066695,6.46e-07,0.0038407217,6.46e-07,0.0035414337
6.48e-07,0.0035142365,6.48e-07,0.003870433,6.48e-07,0.0038514114,6.48e-07,0.0037957372,6.48e-07,0.0039746566,6.48e-07,0.0039336951,6.48e-07,0.0039996011,6.48e-07,0.0041137817,6.48e-07,0.0040519452,6.48e-07,0.0037983833,6.48e-07,0.0035678442
6.5e-07,0.003527117,6.5e-07,0.0038661552,6.5e-07,0.0038161071,6.5e-07,0.0038166305,6.5e-07,0.0039841514,6.5e-07,0.0040208269,6.5e-07,0.0039076633,6.5e-07,0.004143096,6.5e-07,0.0040386468,6.5e-07,0.00375266,6.5e-07,0.0035955862
6.52e-07,0.0035605757,6.52e-07,0.0038265211,6.52e-07,0.0038104546,6.52e-07,0.0038395245,6.52e-07,0.0039161975,6.52e-07,0.0040929224,6.52e-07,0.0039661056,6.52e-07,0.0041714497,6.52e-07,0.0041404865,6.52e-07,0.0038932122,6.52e-07,0.0036626845
6.54e-07,0.0035365922,6.54e-07,0.0038307987,6.54e-07,0.0037448332,6.54e-07,0.0038423422,6.54e-07,0.0039216978,6.54e-07,0.004094176,6.54e-07,0.0039925808,6.54e-07,0.0041040094,6.54e-07,0.0041109887,6.54e-07,0.0038237963,6.54e-07,0.003636274
6.56e-07,0.0035734563,6.56e-07,0.0038275681,6.56e-07,0.0037721493,6.56e-07,0.0038640385,6.56e-07,0.003912203,6.56e-07,0.0040659728,6.56e-07,0.0039840275,6.56e-07,0.0040912922,6.56e-07,0.0041493354,6.56e-07,0.0038051524,6.56e-07,0.0036046857
6.58e-07,0.003524008,6.58e-07,0.0038696472,6.58e-07,0.0037358408,6.58e-07,0.00378448,6.58e-07,0.0039641629,6.58e-07,0.0040596891,6.58e-07,0.0039076633,6.58e-07,0.0040580374,6.58e-07,0.003989954,6.58e-07,0.0036493407,6.58e-07,0.0036247335
6.6e-07,0.003560354,6.6e-07,0.0038040848,6.6e-07,0.0036982119,6.6e-07,0.0037704194,6.6e-07,0.0039296863,6.6e-07,0.0040778858,6.6e-07,0.0039754496,6.6e-07,0.0041509448,6.6e-07,0.0038217222,6.6e-07,0.0036561103,6.6e-07,0.0036177794
6.62e-07,0.0035736782,6.62e-07,0.003797712,6.62e-07,0.0036662361,6.62e-07,0.0037889038,6.62e-07,0.0039161975,6.62e-07,0.0040640831,6.62e-07,0.0040354477,6.62e-07,0.0041118264,6.62e-07,0.0039353599,6.62e-07,0.0037560447,6.62e-07,0.0036631287
6.64e-07,0.0035393313,6.64e-07,0.0037987595,6.64e-07,0.0036432536,6.64e-07,0.0037852828,6.64e-07,0.0038707356,6.64e-07,0.0040879105,6.64e-07,0.0040494641,6.64e-07,0.0040727104,6.64e-07,0.0040873419,6.64e-07,0.0036154923,6.64e-07,0.0035734663
6.66e-07,0.0035580592,6.66e-07,0.003726562,6.66e-07,0.0036822241,6.66e-07,0.0038455541,6.66e-07,0.0038727326,6.66e-07,0.0041292789,6.66e-07,0.0039793295,6.66e-07,0.0040267678,6.66e-07,0.0039575063,6.66e-07,0.0038017677,6.66e-07,0.0036180017
6.68e-07,0.003530744,6.68e-07,0.0037105861,6.68e-07,0.0036609108,6.68e-07,0.0038326911,6.68e-07,0.0039376761,6.68e-07,0.0040434008,6.68e-07,0.0039528543,6.68e-07,0.0039905654,6.68e-07,0.0039324085,6.68e-07,0.0038441063,6.68e-07,0.0036120834
6.7e-07,0.0035221574,6.7e-07,0.0037236814,6.7e-07,0.0036296004,6.7e-07,0.003822647,6.7e-07,0.0038557404,6.7e-07,0.0040490488,6.7e-07,0.0038422015,6.7e-07,0.0039847018,6.7e-07,0.0037095346,6.7e-07,0.0037543257,6.7e-07,0.0036096424
6.72e-07,0.0035375543,6.72e-07,0.0037543236,6.72e-07,0.0036542432,6.72e-07,0.0037748425,6.72e-07,0.003836751,6.72e-07,0.0041205077,6.72e-07,0.0039551775,6.72e-07,0.0039817858,6.72e-07,0.0037361307,6.72e-07,0.0038305658,6.72e-07,0.0035484619
6.74e-07,0.0035436244,6.74e-07,0.0037249909,6.74e-07,0.0036649047,6.74e-07,0.003806585,6.74e-07,0.003871735,6.74e-07,0.0040860209,6.74e-07,0.0039621978,6.74e-07,0.0039387592,6.74e-07,0.0037715274,6.74e-07,0.0039135218,6.74e-07,0.0035813823
6.76e-07,0.0035526557,6.76e-07,0.0037068322,6.76e-07,0.0037015406,6.76e-07,0.0038359175,6.76e-07,0.0038587365,6.76e-07,0.0041261353,6.76e-07,0.0039731003,6.76e-07,0.0039113685,6.76e-07,0.003826122,6.76e-07,0.0037458907,6.76e-07,0.0035443928
6.78e-07,0.0035228236,6.78e-07,0.0036919916,6.78e-07,0.0037068659,6.78e-07,0.0038487662,6.78e-07,0.0039151981,6.78e-07,0.0039938777,6.78e-07,0.0038796044,6.78e-07,0.0039553875,6.78e-07,0.003693335,6.78e-07,0.0037628158,6.78e-07,0.0036288023
6.8e-07,0.0035237116,6.8e-07,0.003680991,6.8e-07,0.0036842213,6.8e-07,0.0038632352,6.8e-07,0.0038882201,6.8e-07,0.0040509179,6.8e-07,0.0038905069,6.8e-07,0.0039221332,6.8e-07,0.0037036352,6.8e-07,0.0036933981,6.8e-07,0.0036646819
6.82e-07,0.003497507,6.82e-07,0.0037159112,6.82e-07,0.003670569,6.82e-07,0.0038037673,6.82e-07,0.0038562475,6.82e-07,0.0039587747,6.82e-07,0.003959849,6.82e-07,0.0038742351,6.82e-07,0.0035413026,6.82e-07,0.0038254624,6.82e-07,0.0036554346
6.84e-07,0.003479223,6.84e-07,0.0037103246,6.84e-07,0.003702872,6.84e-07,0.0038467653,6.84e-07,0.0038407613,6.84e-07,0.0039462443,6.84e-07,0.0038437601,6.84e-07,0.0039162696,6.84e-07,0.0036977362,6.84e-07,0.0037898929,6.84e-07,0.0036165956
6.86e-07,0.0034686378,6.86e-07,0.0036616104,6.86e-07,0.0036312598,6.86e-07,0.0037977381,6.86e-07,0.0039082086,6.86e-07,0.0039512576,6.86e-07,0.0037985693,6.86e-07,0.0040003695,6.86e-07,0.0037110341,6.86e-07,0.0038525392,6.86e-07,0.0036039457
6.88e-07,0.0034720425,6.88e-07,0.0037034275,6.88e-07,0.0036825521,6.88e-07,0.0038017537,6.88e-07,0.0038937205,6.88e-07,0.0039944933,6.88e-07,0.0038141448,6.88e-07,0.0039377669,6.88e-07,0.003684486,6.88e-07,0.0037695852,6.88e-07,0.0036667532
6.9e-07,0.0034485026,6.9e-07,0.0037082292,6.9e-07,0.0036672296,6.9e-07,0.003827478,6.9e-07,0.0039491677,6.9e-07,0.0039117574,6.9e-07,0.0037362494,6.9e-07,0.0039250809,6.9e-07,0.0037124841,6.9e-07,0.0038034334,6.9e-07,0.0036710438
6.92e-07,0.0034770023,6.92e-07,0.0037244665,6.92e-07,0.0037165242,6.92e-07,0.0037619809,6.92e-07,0.0038542503,6.92e-07,0.0039324416,6.92e-07,0.0037222069,6.92e-07,0.0039416752,6.92e-07,0.0037272819,6.92e-07,0.0039135218,6.92e-07,0.0036457437
6.94e-07,0.003499358,6.94e-07,0.003739919,6.94e-07,0.0037458371,6.94e-07,0.0037523434,6.94e-07,0.0038552494,6.94e-07,0.0039970195,6.94e-07,0.0037767668,6.94e-07,0.0038116348,6.94e-07,0.0037331812,6.94e-07,0.0038711836,6.94e-07,0.0035944765
6.96e-07,0.0035411073,6.96e-07,0.0037996322,6.96e-07,0.003736845,6.96e-07,0.0037394802,6.96e-07,0.0038492407,6.96e-07,0.0039593908,6.96e-07,0.0037751833,6.96e-07,0.0038967275,6.96e-07,0.0037936745,6.96e-07,0.0039626295,6.96e-07,0.0035744281
6.98e-07,0.0035273391,6.98e-07,0.0037574666,6.98e-07,0.0037801375,6.98e-07,0.0038073873,6.98e-07,0.0038877118,6.98e-07,0.0039456082,6.98e-07,0.0038336234,6.98e-07,0.0038712898,6.98e-07,0.0039176606,6.98e-07,0.0039457045,6.98e-07,0.0035908513
7e-07,0.003521713,7e-07,0.0036964433,7e-07,0.0038194465,7e-07,0.0037366638,7e-07,0.0039057033,7e-07,0.003956269,7e-07,0.0039209151,7e-07,0.0039211726,7e-07,0.0037833259,7e-07,0.0039287815,7e-07,0.0035742063
7.02e-07,0.0034584221,7.02e-07,0.0037207126,7.02e-07,0.0038307635,7.02e-07,0.0036567098,7.02e-07,0.0039301943,7.02e-07,0.0038998441,7.02e-07,0.0039863517,7.02e-07,0.0038732428,7.02e-07,0.0039058141,7.02e-07,0.0039135218,7.02e-07,0.0035631093
7.04e-07,0.0034658986,7.04e-07,0.0037207126,7.04e-07,0.0038757261,7.04e-07,0.0036534977,7.04e-07,0.0039321915,7.04e-07,0.0039387066,7.04e-07,0.0039271442,7.04e-07,0.0039201779,7.04e-07,0.003929459,7.04e-07,0.0039084712,7.04e-07,0.0035068861
7.06e-07,0.0034600503,7.06e-07,0.0036844832,7.06e-07,0.0038424192,7.06e-07,0.0036165293,7.06e-07,0.0039047052,7.06e-07,0.0039449721,7.06e-07,0.003915451,7.06e-07,0.0039152768,7.06e-07,0.0039383094,7.06e-07,0.0040794876,7.06e-07,0.0035439495
7.08e-07,0.0034688595,7.08e-07,0.0036330724,7.08e-07,0.003845759,7.08e-07,0.0036285897,7.08e-07,0.0038607339,7.08e-07,0.0039205281,7.08e-07,0.0039528543,7.08e-07,0.0039768852,7.08e-07,0.0038187727,7.08e-07,0.0040252763,7.08e-07,0.0035249365
7.1e-07,0.0034175604,7.1e-07,0.0036461586,7.1e-07,0.0038104546,7.1e-07,0.0035799698,7.1e-07,0.0039241859,7.1e-07,0.0038810503,7.1e-07,0.0039435104,7.1e-07,0.0039377669,7.1e-07,0.0036519906,7.1e-07,0.0038559239,7.1e-07,0.0036023918
7.12e-07,0.00345102,7.12e-07,0.0035971042,7.12e-07,0.0037871329,7.12e-07,0.0035948332,7.12e-07,0.0039421772,7.12e-07,0.0038547183,7.12e-07,0.0040299841,7.12e-07,0.0040365402,7.12e-07,0.0038069724,7.12e-07,0.0039931484,7.12e-07,0.0036107518
7.14e-07,0.0034582003,7.14e-07,0.0035923028,7.14e-07,0.0037591623,7.14e-07,0.0036281808,7.14e-07,0.0038442484,7.14e-07,0.0038722586,7.14e-07,0.0040105032,7.14e-07,0.0039944742,7.14e-07,0.0039456584,7.14e-07,0.0039609643,7.14e-07,0.0036527717
7.16e-07,0.0034188929,7.16e-07,0.003572853,7.16e-07,0.0037454991,7.16e-07,0.003608091,7.16e-07,0.0038712267,7.16e-07,0.0039938777,7.16e-07,0.0040027155,7.16e-07,0.00411769,7.16e-07,0.0038113738,7.16e-07,0.0040015816,7.16e-07,0.0036364964
7.18e-07,0.0034480589,7.18e-07,0.0035637992,7.18e-07,0.003760821,7.18e-07,0.0036482713,7.18e-07,0.0038482428,7.18e-07,0.0039061094,7.18e-07,0.0039887009,7.18e-07,0.0041421354,7.18e-07,0.0037095346,7.18e-07,0.0039508101,7.18e-07,0.0036096424
7.2e-07,0.0034351782,7.2e-07,0.0036045602,7.2e-07,0.0037221885,7.2e-07,0.0036635431,7.2e-07,0.0038807224,7.2e-07,0.0039468617,7.2e-07,0.0040081795,7.2e-07,0.0041118264,7.2e-07,0.003747931,7.2e-07,0.0039439853,7.2e-07,0.0036333152
7.22e-07,0.003424593,7.22e-07,0.0035531407,7.22e-07,0.0036599066,7.22e-07,0.0036579212,7.22e-07,0.0038577374,7.22e-07,0.0039418503,7.22e-07,0.0039396025,7.22e-07,0.0040433621,7.22e-07,0.0038231721,7.22e-07,0.0038914932,7.22e-07,0.003616374
7.24e-07,0.0033857299,7.24e-07,0.0036674598,7.24e-07,0.0036639008,7.24e-07,0.0036968915,7.24e-07,0.0038532524,7.24e-07,0.0039625326,7.24e-07,0.0039435104,7.24e-07,0.0041968874,7.24e-07,0.0037626787,7.24e-07,0.0039372141,7.24e-07,0.0036245116
7.26e-07,0.0033211065,7.26e-07,0.0036911184,7.26e-07,0.0036865461,7.26e-07,0.0036997087,7.26e-07,0.003798296,7.26e-07,0.0039142645,7.26e-07,0.003945834,7.26e-07,0.0041861227,7.26e-07,0.0037803764,7.26e-07,0.0038508757,7.26e-07,0.0036137111
7.28e-07,0.0032831321,7.28e-07,0.0036823885,7.28e-07,0.0037165242,7.28e-07,0.0036551037,7.28e-07,0.0037458278,7.28e-07,0.0039957673,7.28e-07,0.0039933715,7.28e-07,0.0041841697,7.28e-07,0.0037892272,7.28e-07,0.0038034334,7.28e-07,0.0036380496
7.3e-07,0.0033260663,7.3e-07,0.0036748801,7.3e-07,0.0036395867,7.3e-07,0.0036675588,7.3e-07,0.003761315,7.3e-07,0.0039826008,7.3e-07,0.0039925808,7.3e-07,0.0040551214,7.3e-07,0.0038423694,7.3e-07,0.0038051524,7.3e-07,0.0036044638
7.32e-07,0.0033204406,7.32e-07,0.0036456347,7.32e-07,0.0036725656,7.32e-07,0.0036309983,7.32e-07,0.0038397622,7.32e-07,0.0039963829,7.32e-07,0.0040175249,7.32e-07,0.0040609832,7.32e-07,0.0038556675,7.32e-07,0.003817027,7.32e-07,0.0036165956
7.34e-07,0.0034157839,7.34e-07,0.003694348,7.34e-07,0.0036995432,7.34e-07,0.0035799698,7.34e-07,0.0037713009,7.34e-07,0.0039305734,7.34e-07,0.0039396025,7.34e-07,0.0040042782,7.34e-07,0.0038231721,7.34e-07,0.0037678643,7.34e-07,0.0035908513
7.36e-07,0.0033511608,7.36e-07,0.0036860551,7.36e-07,0.0036822241,7.36e-07,0.00363662,7.36e-07,0.0038047784,7.36e-07,0.0039324416,7.36e-07,0.0039037582,7.36e-07,0.0039436626,7.36e-07,0.0035988486,7.36e-07,0.0039524739,7.36e-07,0.0036001725
7.38e-07,0.0033019346,7.38e-07,0.0036296067,7.38e-07,0.0036465817,7.38e-07,0.0035988481,7.38e-07,0.003747334,7.38e-07,0.0040013948,7.38e-07,0.0039131022,7.38e-07,0.0039495239,7.38e-07,0.0038025251,7.38e-07,0.0038085368,7.38e-07,0.0035263421
7.4e-07,0.0033057095,7.4e-07,0.0036421425,7.4e-07,0.003589964,7.4e-07,0.0036273783,7.4e-07,0.0037133493,7.4e-07,0.0040396415,7.4e-07,0.0039209151,7.4e-07,0.0040120948,7.4e-07,0.0039693052,7.4e-07,0.0038407217,7.4e-07,0.0035691757
7.42e-07,0.0033965379,7.42e-07,0.0036288036,7.42e-07,0.0035882946,7.42e-07,0.0036253764,7.42e-07,0.0036918707,7.42e-07,0.0039587747,7.42e-07,0.0038609165,7.42e-07,0.0039192173,7.42e-07,0.0038748167,7.42e-07,0.0037475566,7.42e-07,0.003503927
7.44e-07,0.0033956496,7.44e-07,0.0036109595,7.44e-07,0.003565988,7.44e-07,0.0036727849,7.44e-07,0.0037143473,7.44e-07,0.0039500035,7.44e-07,0.0038788137,7.44e-07,0.0039368062,7.44e-07,0.0037862773,7.44e-07,0.0038525392,7.44e-07,0.003447999
7.46e-07,0.0034196333,7.46e-07,0.0036077551,7.46e-07,0.0035203593,7.46e-07,0.0037013148,7.46e-07,0.0037163442,7.46e-07,0.0038609821,7.46e-07,0.0039473902,7.46e-07,0.0039563482,7.46e-07,0.003684486,7.46e-07,0.0036103891,7.46e-07,0.0034696746
7.48e-07,0.0033638191,7.48e-07,0.0036064284,7.48e-07,0.0035669804,7.48e-07,0.0037145726,7.48e-07,0.0037558146,7.48e-07,0.0039149006,7.48e-07,0.003771303,7.48e-07,0.0038116348,7.48e-07,0.0037700776,7.48e-07,0.0036882949,7.48e-07,0.0034448178
7.5e-07,0.0033748487,7.5e-07,0.0036258788,7.5e-07,0.0036046205,7.5e-07,0.0036828304,7.5e-07,0.0037143473,7.5e-07,0.0039267936,7.5e-07,0.0038538948,7.5e-07,0.0039671129,7.5e-07,0.0039442084,7.5e-07,0.0035274329,7.5e-07,0.0034188516
7.52e-07,0.0033773652,7.52e-07,0.0036349318,7.52e-07,0.0035763115,7.52e-07,0.0036715746,7.52e-07,0.0037568125,7.52e-07,0.0038697531,7.52e-07,0.0038383214,7.52e-07,0.0038439285,7.52e-07,0.0038113738,7.52e-07,0.0034562962,7.52e-07,0.003393329
7.54e-07,0.0033766991,7.54e-07,0.0035952362,7.54e-07,0.0035343398,7.54e-07,0.0036502853,7.54e-07,0.0037448299,7.54e-07,0.0039431024,7.54e-07,0.0038796044,7.54e-07,0.0038810596,7.54e-07,0.00375383,7.54e-07,0.0037103235,7.54e-07,0.003413673
7.56e-07,0.0033366517,7.56e-07,0.0036152196,7.56e-07,0.0035066963,7.56e-07,0.0036551037,7.56e-07,0.003798787,7.56e-07,0.00390424,7.56e-07,0.0038897411,7.56e-07,0.0039035517,7.56e-07,0.0036947865,7.56e-07,0.0035562306,7.56e-07,0.0033935509
7.58e-07,0.0032725467,7.58e-07,0.0035928357,7.58e-07,0.0035956283,7.58e-07,0.0037021176,7.58e-07,0.0037488239,7.58e-07,0.0039305734,7.58e-07,0.0038110297,7.58e-07,0.0038810596,7.58e-07,0.0037685782,7.58e-07,0.0034190631,7.58e-07,0.003385413
7.6e-07,0.0032971229,7.6e-07,0.0036573331,7.6e-07,0.0035693161,7.6e-07,0.0037374666,7.6e-07,0.0037363332,7.6e-07,0.0039393427,7.6e-07,0.0038679114,7.6e-07,0.0038439285,7.6e-07,0.0038630185,7.6e-07,0.0035494615,7.6e-07,0.0033872626
7.62e-07,0.0032713625,7.62e-07,0.0035717878,7.62e-07,0.0035636525,7.62e-07,0.0037491182,7.62e-07,0.0037408355,7.62e-07,0.0038904368,7.62e-07,0.003741686,7.62e-07,0.003831211,7.62e-07,0.003892564,7.62e-07,0.003554512,7.62e-07,0.0033885941
7.64e-07,0.0032845389,7.64e-07,0.0035955072,7.64e-07,0.0034787254,7.64e-07,0.0037720255,7.64e-07,0.0037787983,7.64e-07,0.0038879311,7.64e-07,0.0037027267,7.64e-07,0.0039270343,7.64e-07,0.0037434816,7.64e-07,0.0035206634,7.64e-07,0.0033549343
7.66e-07,0.0032103665,7.66e-07,0.0035960393,7.66e-07,0.003518024,7.66e-07,0.0036981027,7.66e-07,0.0037837916,7.66e-07,0.0039067459,7.66e-07,0.0037946641,7.66e-07,0.003796001,7.66e-07,0.0036195433,7.66e-07,0.0036103891,7.66e-07,0.0033791249
7.68e-07,0.0031771958,7.68e-07,0.0036221424,7.68e-07,0.0034823813,7.68e-07,0.003674391,7.68e-07,0.0038322646,7.68e-07,0.0038440574,7.68e-07,0.0037611662,7.68e-07,0.0037901374,7.68e-07,0.003595897,7.68e-07,0.0035105096,7.68e-07,0.0033834158
7.7e-07,0.0031970714,7.7e-07,0.0036568095,7.7e-07,0.0034963724,7.7e-07,0.0036976938,7.7e-07,0.0037393293,7.7e-07,0.0037500241,7.7e-07,0.0037705102,7.7e-07,0.0038840075,7.7e-07,0.0037818758,7.7e-07,0.0034495271,7.7e-07,0.0033772755
