JN202305170037_DeltaP,,JN202305170038_DeltaP,,JN202305170039_DeltaP,,JN202305170040_DeltaP,,JN202305170041_DeltaP,,JN202305170042_DeltaP,,JN202305170043_DeltaP,,JN202305170044_DeltaP,,JN202305170046_DeltaP,,JN202305170045_DeltaP,,JN202305170047_DeltaP,
5.94e-07,0.0018467598,5.94e-07,0.0018823006,5.94e-07,0.0017862031,5.94e-07,0.0019142164,5.94e-07,0.0018979127,5.94e-07,0.0020175241,5.94e-07,0.0019961789,5.94e-07,0.0018637957,5.94e-07,0.0018382816,5.94e-07,0.0017747834,5.94e-07,0.0019402688
5.96e-07,0.0018359117,5.96e-07,0.0018920123,5.96e-07,0.0017920726,5.96e-07,0.0019118048,5.96e-07,0.0019190963,5.96e-07,0.0019552645,5.96e-07,0.0019618971,5.96e-07,0.0019155657,5.96e-07,0.0018175185,5.96e-07,0.0018540742,5.96e-07,0.001896731
5.98e-07,0.0018120259,5.98e-07,0.0019251393,5.98e-07,0.0017751342,5.98e-07,0.0018906909,5.98e-07,0.0018797178,5.98e-07,0.0019507875,5.98e-07,0.00196736,5.98e-07,0.0019443802,5.98e-07,0.0019750502,5.98e-07,0.001881925,5.98e-07,0.001894652
6e-07,0.0018287896,6e-07,0.0019469599,6e-07,0.0017944139,6e-07,0.0018999431,6e-07,0.0018665048,6e-07,0.0020296371,6e-07,0.00193267,6e-07,0.001942939,6e-07,0.0020529353,6e-07,0.0017983275,6e-07,0.001912589
6.02e-07,0.0018840062,6.02e-07,0.0018910881,6.02e-07,0.0017784867,6.02e-07,0.0019349348,6.02e-07,0.0018852056,6.02e-07,0.0020123988,6.02e-07,0.0019498237,6.02e-07,0.001947806,6.02e-07,0.0019932014,6.02e-07,0.0017576528,6.02e-07,0.0019036204
6.04e-07,0.0019095289,6.04e-07,0.0018755182,6.04e-07,0.0017866979,6.04e-07,0.0019339197,6.04e-07,0.0018622743,6.04e-07,0.0020232564,6.04e-07,0.0020289039,6.04e-07,0.0018696542,6.04e-07,0.0020269547,6.04e-07,0.0017640648,6.04e-07,0.001899792
6.06e-07,0.0019348362,6.06e-07,0.001867803,6.06e-07,0.0017459401,6.06e-07,0.0019803778,6.06e-07,0.0018238918,6.06e-07,0.001969951,6.06e-07,0.0019681263,6.06e-07,0.0019649018,6.06e-07,0.0020217916,6.06e-07,0.0019361735,6.06e-07,0.0018678467
6.08e-07,0.0019154447,6.08e-07,0.0018570278,6.08e-07,0.0017581846,6.08e-07,0.0018953168,6.08e-07,0.0018348512,6.08e-07,0.0019878172,6.08e-07,0.0019926571,6.08e-07,0.0018877113,6.08e-07,0.0018919434,6.08e-07,0.0017590564,6.08e-07,0.001908653
6.1e-07,0.0018762238,6.1e-07,0.0018318861,6.1e-07,0.0017781463,6.1e-07,0.0019186449,6.1e-07,0.0018206419,6.1e-07,0.0019622939,6.1e-07,0.0019498237,6.1e-07,0.0019356075,6.1e-07,0.0019568405,6.1e-07,0.0018526244,6.1e-07,0.0018903862
6.12e-07,0.0018688866,6.12e-07,0.0018147295,6.12e-07,0.0017345413,6.12e-07,0.0019421706,6.12e-07,0.0018470687,6.12e-07,0.0019399506,6.12e-07,0.0019096965,6.12e-07,0.0020176636,6.12e-07,0.0019118562,6.12e-07,0.0018526244,6.12e-07,0.0019141231
6.14e-07,0.0018729429,6.14e-07,0.0017643062,6.14e-07,0.0017268253,6.14e-07,0.0019071784,6.14e-07,0.001840339,6.14e-07,0.0020497632,6.14e-07,0.0020444749,6.14e-07,0.0018872314,6.14e-07,0.0019403901,6.14e-07,0.0017490393,6.14e-07,0.0019043876
6.16e-07,0.0019042738,6.16e-07,0.0017745496,6.16e-07,0.0017717705,6.16e-07,0.001943976,6.16e-07,0.0018450755,6.16e-07,0.0019887798,6.16e-07,0.0020242075,6.16e-07,0.0020240352,6.16e-07,0.0019403901,6.16e-07,0.0018762149,6.16e-07,0.0019308631
6.18e-07,0.0019110652,6.18e-07,0.0017806692,6.18e-07,0.001796931,6.18e-07,0.0018713828,6.18e-07,0.0018121816,6.18e-07,0.0019766451,6.18e-07,0.0019973533,6.18e-07,0.0019243702,6.18e-07,0.001891093,6.18e-07,0.0017626131,6.18e-07,0.0018896192
6.2e-07,0.0018665891,6.2e-07,0.0018079384,6.2e-07,0.0017518204,6.2e-07,0.0018687599,6.2e-07,0.0018126713,6.2e-07,0.0019501601,6.2e-07,0.0019509981,6.2e-07,0.0018579052,6.2e-07,0.001948217,6.2e-07,0.0017811954,6.2e-07,0.0019124814
6.22e-07,0.0018709686,6.22e-07,0.0018051486,6.22e-07,0.0017454454,6.22e-07,0.0018331618,6.22e-07,0.0018061872,6.22e-07,0.0019801599,6.22e-07,0.0019424213,6.22e-07,0.0018847984,6.22e-07,0.0019170172,6.22e-07,0.0018683514,6.22e-07,0.0018779121
6.24e-07,0.0018907979,6.24e-07,0.0018455902,6.24e-07,0.0017424227,6.24e-07,0.0018335704,6.24e-07,0.001845827,6.24e-07,0.0019951602,6.24e-07,0.001947884,6.24e-07,0.0019062813,6.24e-07,0.0019594503,6.24e-07,0.00182262,6.24e-07,0.0018410488
6.26e-07,0.0018864113,6.26e-07,0.0017753517,6.26e-07,0.001759196,6.26e-07,0.0018780122,6.26e-07,0.0018460724,6.26e-07,0.0020057042,6.26e-07,0.0019821394,6.26e-07,0.0019868964,6.26e-07,0.0020061918,6.26e-07,0.0018940473,6.26e-07,0.0018960714
6.28e-07,0.0018739264,6.28e-07,0.0017758835,6.28e-07,0.0017511391,6.28e-07,0.0018699726,6.28e-07,0.0018460724,6.28e-07,0.0020213523,6.28e-07,0.0019887765,6.28e-07,0.0019531846,6.28e-07,0.0019360773,6.28e-07,0.0019076209,6.28e-07,0.0018639108
6.3e-07,0.0018605585,6.3e-07,0.0018007549,6.3e-07,0.0016964658,6.3e-07,0.0018450371,6.3e-07,0.0018435734,6.3e-07,0.0019964362,6.3e-07,0.00192177,6.3e-07,0.0020118051,6.3e-07,0.0019092464,6.3e-07,0.001881925,6.3e-07,0.0018740839
6.32e-07,0.0018098361,6.32e-07,0.001801557,6.32e-07,0.0017092162,6.32e-07,0.0018329642,6.32e-07,0.0018408295,6.32e-07,0.0019817711,6.32e-07,0.0018999707,6.32e-07,0.0020479509,6.32e-07,0.0019343764,6.32e-07,0.0017761867,6.32e-07,0.0017977259
6.34e-07,0.0018232043,6.34e-07,0.0018731294,6.34e-07,0.0017157565,6.34e-07,0.0018406082,6.34e-07,0.0018071836,6.34e-07,0.0019501601,6.34e-07,0.0018867227,6.34e-07,0.0020909484,6.34e-07,0.0019542871,6.34e-07,0.0017719284,6.34e-07,0.0018198212
6.36e-07,0.0018884933,6.36e-07,0.0018152612,6.36e-07,0.0017095461,6.36e-07,0.0018418209,6.36e-07,0.0018089312,6.36e-07,0.0020060176,6.36e-07,0.0018306164,6.36e-07,0.002030855,6.36e-07,0.0019681277,6.36e-07,0.0018397523,6.36e-07,0.0018371058
6.38e-07,0.0018535515,6.38e-07,0.0017721609,6.38e-07,0.0017655715,6.38e-07,0.0018766018,6.38e-07,0.0017992129,6.38e-07,0.0019817711,6.38e-07,0.001837636,6.38e-07,0.0019732262,6.38e-07,0.0019273978,6.38e-07,0.001881925,6.38e-07,0.0018735389
6.4e-07,0.0018051266,6.4e-07,0.0017866585,6.4e-07,0.0017804985,6.4e-07,0.001875798,6.4e-07,0.0017593445,6.4e-07,0.0019734658,6.4e-07,0.0018528237,6.4e-07,0.0019033673,6.4e-07,0.0018668134,6.4e-07,0.0018869337,6.4e-07,0.0018796612
6.42e-07,0.0017674419,6.42e-07,0.0017800068,6.42e-07,0.0017018297,6.42e-07,0.0018906909,6.42e-07,0.0017421457,6.42e-07,0.0019456832,6.42e-07,0.0018859311,6.42e-07,0.001983952,6.42e-07,0.0019049358,6.42e-07,0.0017454827,6.42e-07,0.0018315281
6.44e-07,0.0017416967,6.44e-07,0.0017663026,6.44e-07,0.0017103814,6.44e-07,0.0018818342,6.44e-07,0.0018348512,6.44e-07,0.0020015622,6.44e-07,0.0018341384,6.44e-07,0.0020249963,6.44e-07,0.0019023261,6.44e-07,0.0017826469,6.44e-07,0.0018361235
6.46e-07,0.0017495798,6.46e-07,0.001752337,6.46e-07,0.0016991477,6.46e-07,0.0018747965,6.46e-07,0.0018537976,6.46e-07,0.001981436,6.46e-07,0.0018956822,6.46e-07,0.0019771322,6.46e-07,0.0019378365,6.46e-07,0.0018762149,6.46e-07,0.0018202584
6.48e-07,0.0017873793,6.48e-07,0.0017682989,6.48e-07,0.0017461159,6.48e-07,0.0018752048,6.48e-07,0.0018423317,6.48e-07,0.0019871893,6.48e-07,0.0019104881,6.48e-07,0.0019561292,6.48e-07,0.0018815629,6.48e-07,0.0019147828,6.48e-07,0.0018825076
6.5e-07,0.0017664514,6.5e-07,0.001752206,6.5e-07,0.0017305184,6.5e-07,0.0018794223,6.5e-07,0.0018398333,6.5e-07,0.0020012271,6.5e-07,0.0018411326,6.5e-07,0.0019111788,6.5e-07,0.0019075434,6.5e-07,0.0019326169,6.5e-07,0.0018689437
6.52e-07,0.0018423732,6.52e-07,0.0018160547,6.52e-07,0.0017692649,6.52e-07,0.0018953168,6.52e-07,0.0017628236,6.52e-07,0.0020188002,6.52e-07,0.0019069652,6.52e-07,0.0019082342,6.52e-07,0.0019966618,6.52e-07,0.0017890588,6.52e-07,0.0018600826
6.54e-07,0.001817396,6.54e-07,0.0018361404,6.54e-07,0.0017585256,6.54e-07,0.0018995345,6.54e-07,0.0018017119,6.54e-07,0.0019418548,6.54e-07,0.0018945078,6.54e-07,0.0019350958,6.54e-07,0.0020295645,6.54e-07,0.0017862038,6.54e-07,0.001836016
6.56e-07,0.0018137777,6.56e-07,0.00178386,6.56e-07,0.001791732,6.56e-07,0.001850058,6.56e-07,0.0017471276,6.56e-07,0.0020057042,6.56e-07,0.0018314071,6.56e-07,0.0019140929,6.56e-07,0.0019785103,6.56e-07,0.0018640446,6.56e-07,0.0017970664
6.58e-07,0.0018253939,6.58e-07,0.0017917147,6.58e-07,0.0017261548,6.58e-07,0.0018325691,6.58e-07,0.0018346064,6.58e-07,0.0020095324,6.58e-07,0.0017889574,6.58e-07,0.0019350958,6.58e-07,0.0018728833,6.58e-07,0.0019012091,6.58e-07,0.001836776
6.6e-07,0.001854097,6.6e-07,0.0017290518,6.6e-07,0.0017600313,6.6e-07,0.0018649378,6.6e-07,0.0018186496,6.6e-07,0.001984637,6.6e-07,0.0018625748,6.6e-07,0.001996662,6.6e-07,0.0019395375,6.6e-07,0.0018668998,6.6e-07,0.0018514367
6.62e-07,0.0018748022,6.62e-07,0.0017204123,6.62e-07,0.0017452696,6.62e-07,0.0018766018,6.62e-07,0.0017894951,6.62e-07,0.0019348256,6.62e-07,0.0018349047,6.62e-07,0.0019346145,6.62e-07,0.0019127066,6.62e-07,0.0019404803,6.62e-07,0.0018264954
6.64e-07,0.0018596826,6.64e-07,0.0017290518,6.64e-07,0.0017284958,6.64e-07,0.0018943021,6.64e-07,0.001780773,6.64e-07,0.0019948464,6.64e-07,0.00189918,6.64e-07,0.001948286,6.64e-07,0.0018373728,6.64e-07,0.001895499,6.64e-07,0.0018149032
6.66e-07,0.0018329539,6.66e-07,0.0017170823,6.66e-07,0.001736718,6.66e-07,0.0018824404,6.66e-07,0.0017568454,6.66e-07,0.002021018,6.66e-07,0.0017776492,6.66e-07,0.0018911371,6.66e-07,0.0018962562,6.66e-07,0.0019483438,6.66e-07,0.0018059274
6.68e-07,0.0018190402,6.68e-07,0.0017635127,6.68e-07,0.0017890498,6.68e-07,0.0018822429,6.68e-07,0.0017678048,6.68e-07,0.0019958089,6.68e-07,0.0018610177,6.68e-07,0.0019961821,6.68e-07,0.0020693857,6.68e-07,0.0018826268,6.68e-07,0.0018334998
6.7e-07,0.0018084147,6.7e-07,0.0017524676,6.7e-07,0.0017709353,6.7e-07,0.0018669544,6.7e-07,0.0017772784,6.7e-07,0.0019459967,6.7e-07,0.001876589,6.7e-07,0.0019570903,6.7e-07,0.0019005669,6.7e-07,0.0018611896,6.7e-07,0.0018528634
6.72e-07,0.001831525,6.72e-07,0.0017706963,6.72e-07,0.0017239671,6.72e-07,0.0018158703,6.72e-07,0.0017904913,6.72e-07,0.001889511,6.72e-07,0.0018980056,6.72e-07,0.0018667097,6.72e-07,0.0018884833,6.72e-07,0.0018190631,6.72e-07,0.0017907219
6.74e-07,0.0018098361,6.74e-07,0.0017539322,6.74e-07,0.0017170974,6.74e-07,0.0018082263,6.74e-07,0.0017421457,6.74e-07,0.0020063315,6.74e-07,0.0018434814,6.74e-07,0.0019609961,6.74e-07,0.0018296021,6.74e-07,0.0018647929,6.74e-07,0.001787001
6.76e-07,0.0017768615,6.76e-07,0.0017689613,6.76e-07,0.0017573494,6.76e-07,0.0018158703,6.76e-07,0.001733914,6.76e-07,0.0019823983,6.76e-07,0.0019365757,6.76e-07,0.0019131318,6.76e-07,0.0019915006,6.76e-07,0.0018618914,6.76e-07,0.0018039632
6.78e-07,0.0017412588,6.78e-07,0.0017472804,6.78e-07,0.0017182734,6.78e-07,0.0017975637,6.78e-07,0.0018121816,6.78e-07,0.0019833609,6.78e-07,0.0018469782,6.78e-07,0.0018696542,6.78e-07,0.0018443515,6.78e-07,0.0018204666,6.78e-07,0.0018142435
6.8e-07,0.0017710533,6.8e-07,0.0017273254,6.8e-07,0.001740576,6.8e-07,0.0018025985,6.8e-07,0.0017663189,6.8e-07,0.0019309965,6.8e-07,0.0018321733,6.8e-07,0.0018427609,6.8e-07,0.0020797662,6.8e-07,0.0017826469,6.8e-07,0.001819054
6.82e-07,0.0017970211,6.82e-07,0.001729191,6.82e-07,0.0016890795,6.82e-07,0.0018148689,6.82e-07,0.0017458859,6.82e-07,0.0019428174,6.82e-07,0.001882817,6.82e-07,0.001861811,6.82e-07,0.0018789532,6.82e-07,0.0018583345,6.82e-07,0.0018363387
6.84e-07,0.0017831074,6.84e-07,0.0016770419,6.84e-07,0.0016795271,6.84e-07,0.0018544865,6.84e-07,0.0017847586,6.84e-07,0.0019345111,6.84e-07,0.0018746492,6.84e-07,0.0018329966,6.84e-07,0.0019135571,6.84e-07,0.0018797718,6.84e-07,0.0018270405
6.86e-07,0.0017732432,6.86e-07,0.0016884794,6.86e-07,0.0017640545,6.86e-07,0.0018729906,6.86e-07,0.0017750404,6.86e-07,0.0018764151,6.86e-07,0.00188634,6.86e-07,0.0018207981,6.86e-07,0.0020139646,6.86e-07,0.0018569293,6.86e-07,0.0017763908
6.88e-07,0.0017339144,6.88e-07,0.0017132291,6.88e-07,0.0018172329,6.88e-07,0.0018299461,6.88e-07,0.001788254,6.88e-07,0.0018926915,6.88e-07,0.001842307,6.88e-07,0.0018628027,6.88e-07,0.0019603006,6.88e-07,0.0018169099,6.88e-07,0.0017619522
6.9e-07,0.001710359,6.9e-07,0.0017415618,6.9e-07,0.0017503039,6.9e-07,0.0018064205,6.9e-07,0.0017506231,6.9e-07,0.0019785701,6.9e-07,0.0018746492,6.9e-07,0.0019619891,6.9e-07,0.002013112,6.9e-07,0.0018133529,6.9e-07,0.0017746417
6.92e-07,0.001757362,6.92e-07,0.0017601828,6.92e-07,0.001744434,6.92e-07,0.0018884767,6.92e-07,0.0017800223,6.92e-07,0.0019664366,6.92e-07,0.0019108707,6.92e-07,0.0018862383,6.92e-07,0.002003582,6.92e-07,0.0018904903,6.92e-07,0.0017813159
6.94e-07,0.0017678799,6.94e-07,0.001734108,6.94e-07,0.0016840561,6.94e-07,0.0018245163,6.94e-07,0.0017232001,6.94e-07,0.0019096157,6.94e-07,0.0019100792,6.94e-07,0.0018916171,6.94e-07,0.0019715878,6.94e-07,0.0019711864,6.94e-07,0.0017996975
6.96e-07,0.0017423502,6.96e-07,0.001688218,6.96e-07,0.0017541618,6.96e-07,0.0018906909,6.96e-07,0.0017536118,6.96e-07,0.0019725033,6.96e-07,0.0018789376,6.96e-07,0.001841801,6.96e-07,0.0018122991,6.96e-07,0.0018547758,6.96e-07,0.0017981633
6.98e-07,0.0017007242,6.98e-07,0.0017482133,6.98e-07,0.0017055229,6.98e-07,0.0018916924,6.98e-07,0.001758593,6.98e-07,0.0019319588,6.98e-07,0.0018298499,6.98e-07,0.0019492788,6.98e-07,0.001919627,6.98e-07,0.0018190631,6.98e-07,0.0017913813
7e-07,0.001714523,7e-07,0.0017206741,7e-07,0.0016786809,7e-07,0.0018345719,7e-07,0.0017670703,7e-07,0.0018843859,7e-07,0.0017998565,7e-07,0.001857424,7e-07,0.0019317667,7e-07,0.0017947708,7e-07,0.0017808786
7.02e-07,0.0017319472,7.02e-07,0.0017589884,7.02e-07,0.0017048524,7.02e-07,0.0018225128,7.02e-07,0.0017665637,7.02e-07,0.001894281,7.02e-07,0.0018500923,7.02e-07,0.0018833256,7.02e-07,0.0019689803,7.02e-07,0.0017818988,7.02e-07,0.0017850369
7.04e-07,0.0017320547,7.04e-07,0.0016993938,7.04e-07,0.0017001592,7.04e-07,0.0018739926,7.04e-07,0.0017536118,7.04e-07,0.0019233399,7.04e-07,0.0018972394,7.04e-07,0.001877467,7.04e-07,0.0018876329,7.04e-07,0.0018368972,7.04e-07,0.0018077913
7.06e-07,0.0017735731,7.06e-07,0.0017420935,7.06e-07,0.0017640545,7.06e-07,0.0019081804,7.06e-07,0.0017613369,7.06e-07,0.0019332351,7.06e-07,0.0018547897,7.06e-07,0.0018960357,7.06e-07,0.0019421473,7.06e-07,0.0017983275,7.06e-07,0.0018402818
7.08e-07,0.0017010472,7.08e-07,0.0017278576,7.08e-07,0.0017679125,7.08e-07,0.0019039627,7.08e-07,0.001729929,7.08e-07,0.0019118543,7.08e-07,0.0019221536,7.08e-07,0.0018588969,7.08e-07,0.0018296021,7.08e-07,0.0018640446,7.08e-07,0.0017801116
7.1e-07,0.0016684028,7.1e-07,0.0016945993,7.1e-07,0.0017353769,7.1e-07,0.0018458409,7.1e-07,0.001792239,7.1e-07,0.001885034,7.1e-07,0.0018173938,7.1e-07,0.0019121399,7.1e-07,0.0019031765,7.1e-07,0.00182262,7.1e-07,0.0018295567
7.12e-07,0.0016794661,7.12e-07,0.0017007191,7.12e-07,0.0017216258,7.12e-07,0.0018381965,7.12e-07,0.0017354168,7.12e-07,0.00181449,7.12e-07,0.0017753259,7.12e-07,0.0019228973,7.12e-07,0.0019144659,7.12e-07,0.00182262,7.12e-07,0.0018139138
7.14e-07,0.0016980893,7.14e-07,0.0017053746,7.14e-07,0.001721791,7.14e-07,0.0018747965,7.14e-07,0.0017354168,7.14e-07,0.0018821682,7.14e-07,0.001762078,7.14e-07,0.0018237121,7.14e-07,0.0018010681,7.14e-07,0.0019147828,7.14e-07,0.001763372
7.16e-07,0.0017230734,7.16e-07,0.0016963341,7.16e-07,0.0017586903,7.16e-07,0.0018440221,7.16e-07,0.0017179734,7.16e-07,0.0018368331,7.16e-07,0.0018263531,7.16e-07,0.0019209444,7.16e-07,0.0019706811,7.16e-07,0.0017062112,7.16e-07,0.0017418214
7.18e-07,0.0017419122,7.18e-07,0.001721075,7.18e-07,0.0017269901,7.18e-07,0.0018653467,7.18e-07,0.0017536118,7.18e-07,0.0019258921,7.18e-07,0.0017920715,7.18e-07,0.0019219044,7.18e-07,0.0019490676,7.18e-07,0.0017747834,7.18e-07,0.0018087734
7.2e-07,0.0016624869,7.2e-07,0.0017182768,7.2e-07,0.0017393997,7.2e-07,0.0018172807,7.2e-07,0.0017737992,7.2e-07,0.0018594906,7.2e-07,0.0018804948,7.2e-07,0.0019121399,7.2e-07,0.0018954036,7.2e-07,0.0018190631,7.2e-07,0.0017944427
7.22e-07,0.0016835224,7.22e-07,0.0017310481,7.22e-07,0.0016863971,7.22e-07,0.0018229085,7.22e-07,0.0017805282,7.22e-07,0.0019147209,7.22e-07,0.0018337556,7.22e-07,0.0019131318,7.22e-07,0.0019343764,7.22e-07,0.0018212165,7.22e-07,0.0017796743
7.24e-07,0.0017370948,7.24e-07,0.0017201423,7.24e-07,0.0016828799,7.24e-07,0.0018130499,7.24e-07,0.0017384057,7.24e-07,0.0018559759,7.24e-07,0.0018415417,7.24e-07,0.001929236,7.24e-07,0.001865963,7.24e-07,0.0017869072,7.24e-07,0.0017468544
7.26e-07,0.0017445398,7.26e-07,0.001740498,7.26e-07,0.0016833851,7.26e-07,0.0018396067,7.26e-07,0.0017159645,7.26e-07,0.0018872725,7.26e-07,0.0018563466,7.26e-07,0.001821278,7.26e-07,0.0020122617,7.26e-07,0.0017833486,7.26e-07,0.0017728922
7.28e-07,0.0016728969,7.28e-07,0.0017043106,7.28e-07,0.0016808682,7.28e-07,0.0017670004,7.28e-07,0.0016925429,7.28e-07,0.0019102438,7.28e-07,0.0018668631,7.28e-07,0.0018056552,7.28e-07,0.0018945531,7.28e-07,0.0017583546,7.28e-07,0.0017604181
7.3e-07,0.0016550346,7.3e-07,0.0017490067,7.3e-07,0.0016528501,7.3e-07,0.0017696102,7.3e-07,0.001711979,7.3e-07,0.0018588626,7.3e-07,0.0018193335,7.3e-07,0.0018515653,7.3e-07,0.0019732907,7.3e-07,0.0017783402,7.3e-07,0.001795862
7.32e-07,0.0016170199,7.32e-07,0.0017305162,7.32e-07,0.0016468156,7.32e-07,0.0017655902,7.32e-07,0.0016693667,7.32e-07,0.0019207877,7.32e-07,0.0017959519,7.32e-07,0.0019004215,7.32e-07,0.0018218291,7.32e-07,0.0017605078,7.32e-07,0.0017954247
7.34e-07,0.001671691,7.34e-07,0.0016866225,7.34e-07,0.0016372529,7.34e-07,0.0017670004,7.34e-07,0.0016895541,7.34e-07,0.0018834443,7.34e-07,0.0018095823,7.34e-07,0.0019331417,7.34e-07,0.0019248464,7.34e-07,0.0017912122,7.34e-07,0.0017859115
7.36e-07,0.0016940401,7.36e-07,0.001679971,7.36e-07,0.0016805276,7.36e-07,0.0017587501,7.36e-07,0.0016830701,7.36e-07,0.0018604524,7.36e-07,0.0018430989,7.36e-07,0.0018290909,7.36e-07,0.0018841727,7.36e-07,0.0017526444,7.36e-07,0.0017877681
7.38e-07,0.0016659905,7.38e-07,0.0016860906,7.38e-07,0.0017477868,7.38e-07,0.0017058601,7.38e-07,0.0016613959,7.38e-07,0.0018677961,7.38e-07,0.001884783,7.38e-07,0.0018911371,7.38e-07,0.0017854682,7.38e-07,0.0017369173,7.38e-07,0.0017467466
7.4e-07,0.0016410135,7.4e-07,0.0016694572,7.4e-07,0.0016998182,7.4e-07,0.0016998239,7.4e-07,0.0016633892,7.4e-07,0.0018422519,7.4e-07,0.0018754146,7.4e-07,0.0018037022,7.4e-07,0.001908396,7.4e-07,0.0016897824,7.4e-07,0.0017767206
7.42e-07,0.001607493,7.42e-07,0.001684356,7.42e-07,0.001700324,7.42e-07,0.00178731,7.42e-07,0.0016823186,7.42e-07,0.0018761014,7.42e-07,0.0018777634,7.42e-07,0.0018857584,7.42e-07,0.0019187764,7.42e-07,0.0017019046,7.42e-07,0.0017807712
7.44e-07,0.001620308,7.44e-07,0.0016602775,7.44e-07,0.0016494973,7.44e-07,0.0017822889,7.44e-07,0.0017099865,7.44e-07,0.001826938,7.44e-07,0.0018306164,7.44e-07,0.0018852784,7.44e-07,0.0018114486,7.44e-07,0.0018147564,7.44e-07,0.0017785773
7.46e-07,0.0016480276,7.46e-07,0.0017132291,7.46e-07,0.0016562134,7.46e-07,0.0017694122,7.46e-07,0.0017232001,7.46e-07,0.0018585282,7.46e-07,0.0018263531,7.46e-07,0.0019233773,7.46e-07,0.0019161667,7.46e-07,0.0016762069,7.46e-07,0.0017669852
7.48e-07,0.0016602973,7.48e-07,0.0016652031,7.48e-07,0.0016644247,7.48e-07,0.0017631784,7.48e-07,0.0016733517,7.48e-07,0.0018738628,7.48e-07,0.0017955682,7.48e-07,0.0018100409,7.48e-07,0.0017776974,7.48e-07,0.0016847739,7.48e-07,0.0017524319
7.5e-07,0.0016600747,7.5e-07,0.0016590833,7.5e-07,0.0016063987,7.5e-07,0.0017392446,7.5e-07,0.001716716,7.5e-07,0.001853423,7.5e-07,0.001834522,7.5e-07,0.0018828457,7.5e-07,0.0019880405,7.5e-07,0.0018090463,7.5e-07,0.0017433556
7.52e-07,0.001662049,7.52e-07,0.0016412556,7.52e-07,0.0016035406,7.52e-07,0.00172215,7.52e-07,0.0017067528,7.52e-07,0.0018087367,7.52e-07,0.0018006229,7.52e-07,0.0018808927,7.52e-07,0.0019300075,7.52e-07,0.0017033563,7.52e-07,0.0017374483
7.54e-07,0.0015860193,7.54e-07,0.0016473753,7.54e-07,0.001594989,7.54e-07,0.0018331618,7.54e-07,0.0016952867,7.54e-07,0.0017694691,7.54e-07,0.0017893399,7.54e-07,0.0019077531,7.54e-07,0.0019923509,7.54e-07,0.0016147966,7.54e-07,0.0016916094
7.56e-07,0.001644194,7.56e-07,0.0015676954,7.56e-07,0.0015938127,7.56e-07,0.0018078308,7.56e-07,0.001670118,7.56e-07,0.001756373,7.56e-07,0.0018138706,7.56e-07,0.0018623227,7.56e-07,0.0017404276,7.56e-07,0.0017954726,7.56e-07,0.0017498079
7.58e-07,0.0016790282,7.58e-07,0.0016548288,7.58e-07,0.0016546968,7.58e-07,0.0017688058,7.58e-07,0.0016412085,7.58e-07,0.0018294901,7.58e-07,0.0018193335,7.58e-07,0.0017934248,7.58e-07,0.0018269923,7.58e-07,0.0018254751,7.58e-07,0.0017338351
7.6e-07,0.001714523,7.6e-07,0.0016428509,7.6e-07,0.0016604015,7.6e-07,0.0016781042,7.6e-07,0.00159858,7.6e-07,0.0018291557,7.6e-07,0.0017457161,7.6e-07,0.0017397018,7.6e-07,0.0020295645,7.6e-07,0.0016969425,7.6e-07,0.0017472917
7.62e-07,0.0016739881,7.62e-07,0.0016936666,7.62e-07,0.0016914312,7.62e-07,0.0017175243,7.62e-07,0.0016384646,7.62e-07,0.0017720213,7.62e-07,0.0018426898,7.62e-07,0.0017465217,7.62e-07,0.0018876329,7.62e-07,0.0017954726,7.62e-07,0.0017282577
7.64e-07,0.0016862578,7.64e-07,0.0016657349,7.64e-07,0.0016146094,7.64e-07,0.00175473,7.64e-07,0.0016140311,7.64e-07,0.0017700964,7.64e-07,0.00188634,7.64e-07,0.0018506055,7.64e-07,0.0018486622,7.64e-07,0.0017162283,7.64e-07,0.0017247592
7.66e-07,0.0016795808,7.66e-07,0.0016314134,7.66e-07,0.0016188084,7.66e-07,0.0018158703,7.66e-07,0.0016167749,7.66e-07,0.0017439249,7.66e-07,0.0018672458,7.66e-07,0.0018056552,7.66e-07,0.0018425923,7.66e-07,0.0016562213,7.66e-07,0.0017395276
7.68e-07,0.0016794661,7.68e-07,0.0016393986,7.68e-07,0.0016459803,7.68e-07,0.0018562924,7.68e-07,0.0016127892,7.68e-07,0.0017368958,7.68e-07,0.0017971252,7.68e-07,0.0018579052,7.68e-07,0.0018720329,7.68e-07,0.0018269267,7.68e-07,0.0016778231
7.7e-07,0.001646276,7.7e-07,0.0016832922,7.7e-07,0.0016369228,7.7e-07,0.0018474488,7.7e-07,0.0016980307,7.7e-07,0.001804574,7.7e-07,0.0017990657,7.7e-07,0.0018486195,7.7e-07,0.0018893358,7.7e-07,0.0015840924,7.7e-07,0.0017488258
7.72e-07,0.0016879019,7.72e-07,0.0016838242,7.72e-07,0.0016500031,7.72e-07,0.001820905,7.72e-07,0.0016464354,7.72e-07,0.0018527957,7.72e-07,0.0018325812,7.72e-07,0.0017968507,7.72e-07,0.0018806562,7.72e-07,0.0016512129,7.72e-07,0.0016973017
